0.025040162214934467, 650.162179846254
0.0396237620539078, 481.7310885648235
0.06294740824998901, 352.8412068273509
0.09960850512861918, 261.4341220150028
0.15824083611677003, 191.48594165354478
0.25138578460344774, 140.25279320210788
0.39623762053907763, 105.12423249521792
0.6270097237502306, 82.51398197985615
0.9960850512861913, 307.24097305676395
1.5824083611676993, 49.67756120682683
2.49421312640775, 66.27793186545338
3.9623762053907723, 772.9420088193226
6.294740824998888, 1007.7177264396589
9.960850512861903, 2716.794324273517
