0.025040162214934467, 11.093666993419603
0.03946863705761858, 13.188649719819239
0.06245550128386891, 15.321766802292611
0.09921854293958149, 18.21520472572822
0.15700425193047007, 21.161311050988417
0.24844484099365563, 24.86906356504385
0.39623762053907763, 29.226465274858484
0.6294740824998898, 35.556433873828425
1, 40.833665229281166
1.5762133135894258, 57.05062861266863
2.504016221493442, 108.82480053198006
3.9623762053907723, 2338.5585465427553
6.2210991199447285, 4067.699994427719
9.921854293958143, 26043.108564769955
